longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
-117.95,34.05,31.0,7.762170607138205,6.29156913955832,7.615298339825815,6.257667587882639,3.494,154500.0,True,False,False,False,False,0.8105424961637022,1.2404255256653276
-122.37,37.58,52.0,7.550135342488429,5.673323267171493,6.501289670540389,5.6240175061873385,4.5486,500001.0,False,False,False,False,True,0.7514200752461793,1.342480768273222
-117.03,32.79,17.0,8.902863672196222,7.438383530044307,8.111328003286733,7.399398083331354,2.7006,166300.0,True,False,False,False,False,0.8355045976132928,1.203187552816185
-117.98,33.69,16.0,7.798933310041217,6.0844994130751715,6.894670039433482,6.0473721790462776,5.7117,247200.0,True,False,False,False,False,0.7801707196599961,1.2896400418456095
-121.15,38.21,18.0,8.337348564497175,6.55250788703459,7.68017564043659,6.551080335043404,4.0365,174200.0,False,True,False,False,False,0.7859222672945511,1.272667733884832
-122.31,37.57,37.0,7.271008538280992,5.723585101952381,6.887552571664617,5.805134968916488,4.0,273700.0,False,False,False,False,True,0.7871789823679051,1.252513262346785
-118.28,33.94,32.0,7.231287004327616,5.929589143389895,7.1459844677143876,5.872117789475416,1.1051,94200.0,True,False,False,False,False,0.8199908453144357,1.231461503937853
-122.22,38.1,38.0,6.837332814685591,5.204006687076795,6.340359303727752,5.337538079701318,3.0221,93300.0,False,False,False,True,False,0.7611164803765804,1.2809899831324856
-117.41,33.97,24.0,6.85751406254539,5.214935757608986,5.950642552587727,5.209486152841421,3.0694,125000.0,False,True,False,False,False,0.7604702972600674,1.3163513370325557
-121.88,37.32,30.0,7.1252830915107115,5.82600010738045,7.271703706887368,5.786897381366708,2.6607,169300.0,True,False,False,False,False,0.817651738542393,1.231278632044433
-118.35,33.94,38.0,7.492760300922379,6.2324480165505225,7.691200097522863,6.12029741895095,2.6654,142200.0,True,False,False,False,False,0.8317959959006418,1.224247742882841
-121.92,37.33,52.0,7.605890001053122,5.82600010738045,6.7357800142423265,5.82600010738045,5.5259,295800.0,True,False,False,False,False,0.7659853227661423,1.3055080434032065
-117.31,32.98,17.0,7.933796874815411,6.47543271670409,6.745236349484363,5.846438775057725,4.1012,244700.0,False,False,False,False,True,0.816183325446525,1.3570306951067108
-117.26,32.81,37.0,7.388327859577107,6.045005314036012,6.478509642208569,5.981414211254481,2.92,326500.0,False,False,False,False,True,0.818183143591846,1.2352142150054435
-122.08,37.95,33.0,6.950814768442584,5.062595033026967,6.054439346269371,5.003946305945459,4.8702,235600.0,False,False,False,True,False,0.7283455539646475,1.3890666173184043
-118.3,33.89,37.0,7.665284718471351,6.338594078203183,7.222566018822171,6.338594078203183,3.285,218100.0,True,False,False,False,False,0.8269221967618259,1.2093036127412418
-122.09,37.68,43.0,7.255591274253665,5.855071922202427,6.345636360828596,5.683579767338681,2.5156,190900.0,False,False,False,True,False,0.8069737807556835,1.2765882720514843
-118.95,35.32,29.0,8.15507488781144,6.411818267709897,7.60489448081162,6.295266001439646,3.2738,78700.0,False,True,False,False,False,0.7862365895980906,1.295429754032074
-117.88,34.13,33.0,8.219864741912652,6.577861357721047,7.653020413804189,6.580639137284949,4.0023,185500.0,True,False,False,False,False,0.8002396102919898,1.2490982365740262
-118.34,34.18,46.0,7.2399325913204695,5.71042701737487,6.5722825426940075,5.69035945432406,2.8125,229900.0,True,False,False,False,False,0.7887403570885129,1.2723155100191255
-122.52,37.95,33.0,8.400434630806041,6.448889394146858,7.424165281042028,6.444131256700441,7.8904,468800.0,False,False,False,True,False,0.7676852064889019,1.303579070037018
-117.67,35.64,6.0,7.65728279297819,5.8377304471659395,6.833031732786201,5.823045895483019,6.1935,115700.0,False,True,False,False,False,0.762376237758804,1.314996125810721
-117.9,34.11,37.0,7.160069207596127,5.545177444479562,6.954638864880987,5.521460917862246,4.2019,140100.0,True,False,False,False,False,0.7744586377177299,1.2967707847814132
-118.3,33.75,23.0,7.579678823090456,6.249975242259483,7.282761179605593,6.267200548541362,3.5056,203100.0,True,False,False,False,False,0.8245699307495441,1.2094201812090666
-122.11,37.67,36.0,7.65491704784832,5.966146739123692,6.859614903654202,5.916202062607435,3.8,187500.0,False,False,False,True,False,0.7793875102540379,1.2938903990839328
-118.27,33.91,37.0,8.012680929706839,6.306275286948016,7.450660796211539,6.240275845170769,2.7269,124100.0,True,False,False,False,False,0.7870368659717422,1.2840267206949993
-118.13,33.8,36.0,7.311218384419629,5.605802066295998,6.612041034833092,5.583496308781699,4.4312,226000.0,True,False,False,False,False,0.7667397924047911,1.3094337275589447
-121.86,37.27,17.0,8.387995252944556,6.565264970035361,7.737616282857904,6.541029999189903,5.6876,246500.0,True,False,False,False,False,0.7826977450578151,1.2823661187891504
-118.21,34.03,52.0,6.210600077024653,4.890349128221754,6.306275286948016,4.804021044733257,2.2083,146300.0,True,False,False,False,False,0.7874197448831065,1.2927920213491688
-119.69,36.43,29.0,7.495541943884256,5.877735781779639,7.153833801578843,5.961005339623274,1.7813,57900.0,False,True,False,False,False,0.7841642173152518,1.2574291611619262
-118.31,34.04,33.0,7.898039690764619,6.588926477533519,7.779466967458324,6.525029657843462,2.4048,208300.0,True,False,False,False,False,0.8342483369940671,1.2104220371275582
-118.1,33.91,40.0,6.2422232654551655,4.61512051684126,5.991464547107982,4.605170185988092,4.875,167600.0,True,False,False,False,False,0.7393392258783198,1.3554815594976377
-122.65,38.24,24.0,7.575071699507561,5.739792912179234,6.827629234502852,5.749392985908253,4.95,243600.0,True,False,False,False,False,0.7577212652062905,1.3175428637551896
-122.03,38.25,13.0,8.112227958349724,6.295266001439646,7.562161631225652,6.289715570908998,4.0905,134800.0,False,True,False,False,False,0.7760218319506269,1.2897607001292961
-119.06,35.94,18.0,8.161089512845797,6.582025138892826,7.605890001053122,6.493753839851686,2.6576,65700.0,False,True,False,False,False,0.8065130432073467,1.256759913312666
-119.12,35.85,37.0,6.602587892189336,5.117993812416755,6.336825731146441,4.9344739331306915,2.4167,58300.0,False,True,False,False,False,0.7751496679765806,1.3380530491525577
-118.2,33.79,47.0,7.843848638152472,6.440946540632921,7.236339342754344,6.408528791059498,3.0135,192700.0,False,False,False,False,True,0.8211462048495127,1.2239702580560112
-118.38,34.04,35.0,7.71333788887187,6.385194398997726,7.492760300922379,6.298949246855942,2.2961,207700.0,True,False,False,False,False,0.8278120952291907,1.224543584427499
-118.12,34.1,34.0,7.978996370854115,6.320768294250582,7.269616749608169,6.343880434126331,4.2344,306300.0,True,False,False,False,False,0.7921758577731968,1.2577469663412675
-117.92,34.03,35.0,7.201916317531627,5.455321115357702,6.80128303447162,5.37989735354046,4.1118,157300.0,True,False,False,False,False,0.7574818804930865,1.3386716965505139
-121.98,38.34,18.0,8.262816937670928,6.821107472256465,7.77779262633883,6.7661917146603505,2.5938,129500.0,False,True,False,False,False,0.8255184065809833,1.221191666764013
-118.14,34.08,30.0,7.2682230211595655,5.986452005284438,7.01301578963963,5.849324779946859,2.3464,191700.0,True,False,False,False,False,0.8236472639676052,1.2425747064134807
-117.39,34.1,19.0,6.90875477931522,5.356586274672012,6.35088571671474,5.442417710521793,2.4028,112500.0,False,True,False,False,False,0.7753331020967204,1.2694275130625432
-122.07,37.34,35.0,7.067319848653476,5.220355825078324,6.240275845170769,5.170483995038151,7.3561,500001.0,True,False,False,False,False,0.738661322378518,1.3668584711674228
-118.31,34.27,35.0,7.277247726631484,5.616771097666572,6.633318433280377,5.676753802268282,6.0808,215600.0,True,False,False,False,False,0.7718262877202452,1.2819382309170582
-117.36,34.08,4.0,9.090091799380007,7.513709247839705,8.471358655072438,7.349230824613334,3.7348,125800.0,False,True,False,False,False,0.8265823287232567,1.2368766223720105
-122.16,37.69,36.0,7.020190708311925,5.393627546352362,6.439350371100098,5.43372200355424,3.7813,192200.0,False,False,False,True,False,0.768302140277513,1.2919672194712875
-120.06,36.72,32.0,6.889591308354466,5.472270673671475,6.602587892189336,5.521460917862246,1.8,60400.0,False,True,False,False,False,0.794280883836416,1.247784130114231
-117.56,33.83,28.0,6.79794041297493,4.852030263919617,5.849324779946859,4.7535901911063645,5.4788,339300.0,False,True,False,False,False,0.7137500432717474,1.4300644648950602
-124.1,40.88,35.0,8.002359546252707,6.361302477572996,7.366445148327599,6.373319789577012,2.0657,81100.0,False,False,False,False,True,0.7949283509201764,1.2556030154551232
-117.88,33.7,16.0,7.317212408359839,5.883322388488279,6.728628613084702,5.8289456176102075,3.8029,205400.0,True,False,False,False,False,0.8040387595919238,1.2553234990309965
-117.9,33.82,32.0,7.080026499922591,5.713732805509369,6.911747300251674,5.62040086571715,2.4931,166900.0,True,False,False,False,False,0.8070213869357467,1.259701339651544
-120.69,35.62,35.0,8.146709052203319,6.570882962339584,7.346655163176539,6.483107351457199,2.9167,161700.0,True,False,False,False,False,0.8065689986268082,1.2566056075520937
-120.88,37.53,18.0,5.480638923341991,3.6888794541139363,4.532599493153256,3.6109179126442243,5.3168,175000.0,False,True,False,False,False,0.6730747100311667,1.5177965979649193
-121.99,37.81,17.0,6.144185634125646,4.430816798843313,4.990432586778736,4.330733340286331,4.9018,188500.0,True,False,False,False,False,0.7211397999165182,1.418740234354724
-120.4,38.0,17.0,7.649216319820633,5.916202062607435,6.816735880594968,5.872117789475416,2.6544,112600.0,False,True,False,False,False,0.7734389792686847,1.302633324816867
-117.64,34.05,32.0,7.029972911706386,5.529429087511423,7.229113877793302,5.594711379601839,3.0057,96900.0,False,True,False,False,False,0.7865505538867382,1.2565389766731256
-121.0,37.64,52.0,6.274762021241939,5.181783550292085,5.786897381366708,5.0689042022202315,1.1875,90600.0,False,True,False,False,False,0.8258135579883673,1.2378931956326042
-117.02,34.89,29.0,8.043020885298283,6.495265555937008,7.333676395657684,6.411818267709897,2.8281,69300.0,False,True,False,False,False,0.8075654220679206,1.2544056224742317
-122.25,40.66,15.0,7.927324360309794,6.304448802421981,7.261225091971921,6.226536669287466,3.6413,108500.0,False,True,False,False,False,0.7952807928469333,1.273151477515824
-122.49,37.75,52.0,7.708410667257367,5.955837369464831,7.071573364211532,6.0330862217988015,4.8516,323800.0,False,False,False,False,True,0.7726414207228405,1.2776894584077496
-119.71,36.8,17.0,7.255591274253665,5.5909869805108565,6.759255270663693,5.683579767338681,3.25,81400.0,False,True,False,False,False,0.7705763416346747,1.2765882720514843
-118.35,34.1,26.0,8.288534459413917,6.957497370876951,7.450660796211539,6.841615476477592,3.358,364500.0,True,False,False,False,False,0.8394122513389317,1.2114879136237677
-122.28,37.82,52.0,7.23561914106675,5.834810737062605,6.980075940561763,5.720311776607412,1.2171,80300.0,False,False,False,True,False,0.8064010312464258,1.2648994361908772
-117.25,32.74,36.0,7.5126175446745105,6.066108090103747,6.628041376179533,6.040254711277414,2.9904,286800.0,False,False,False,False,True,0.807455997065077,1.2437584015535192
-118.01,33.94,36.0,7.561121589530238,5.799092654460526,6.877296071497429,5.793013608384144,4.9191,188700.0,True,False,False,False,False,0.7669619626922063,1.3052138490728102
-118.99,34.23,9.0,9.270400128403846,7.388946097618437,8.482808764554406,7.382124365737512,6.6246,284200.0,True,False,False,False,False,0.797047160346319,1.2557902941096937
-118.74,34.25,25.0,7.504391559161238,5.641907070938114,6.8679744089702925,5.652489180268651,5.4243,214700.0,True,False,False,False,False,0.751814058003219,1.3276259926966496
-118.15,34.16,38.0,7.812782818577581,6.272877006546167,7.415776975415394,6.091309882077698,2.2765,146600.0,True,False,False,False,False,0.802899191262586,1.282611288840341
-118.35,34.13,39.0,7.384610383176974,5.631211781821365,6.238324625039508,5.631211781821365,4.3333,385900.0,True,False,False,False,False,0.7625604452538132,1.31137145418965
-122.15,37.73,28.0,7.703459047867175,6.376726947898627,6.7226297948554485,6.352629396319567,2.1898,141700.0,False,False,False,True,False,0.827774498218969,1.2126410289777363
-117.66,33.48,22.0,6.697034247666484,5.198497031265826,5.814130531825066,5.062595033026967,2.3846,500001.0,True,False,False,False,False,0.7762386810366382,1.3228461300927468
-122.33,37.95,42.0,7.395107546562485,5.820082930352362,6.744059186311348,5.75890177387728,3.7708,144600.0,False,False,False,True,False,0.7870180242419527,1.2841176732874888
-122.03,37.62,32.0,7.994632311431825,6.306275286948016,7.29505641646263,6.269096283706261,4.2468,221200.0,False,False,False,True,False,0.788813674136137,1.2752447800507276
-117.88,33.74,29.0,6.580639137284949,5.1647859739235145,6.952728644624869,5.204006687076795,3.1964,151900.0,True,False,False,False,False,0.7848456458675244,1.2645331824086181
-120.93,37.66,10.0,8.931551966694522,7.207118856207756,8.07961802938984,7.090076835776092,4.744,148100.0,False,True,False,False,False,0.806927942991641,1.2597256945970543
-118.34,34.05,52.0,7.836369760545124,6.129050210060545,7.023758954738443,6.1092475827643655,3.9167,321600.0,True,False,False,False,False,0.7821287659139489,1.2827062014401542
-121.34,38.44,14.0,8.072779333169498,6.144185634125646,7.272398392570047,6.124683390894205,5.7452,240900.0,False,True,False,False,False,0.7610991680251148,1.3180729219687666
-122.69,38.45,36.0,7.572502985020384,5.823045895483019,6.568077911411976,5.765191102784844,3.9191,183000.0,True,False,False,False,False,0.7689724133489191,1.313486899222218
-117.27,33.03,25.0,7.488852955733459,5.7430031878094825,7.011213987350367,5.7430031878094825,3.9826,215800.0,False,False,False,False,True,0.7668735414830978,1.3039959600979927
-118.19,33.77,31.0,7.445417556701687,6.539585955617669,6.996681488176539,6.343880434126331,1.0714,150000.0,False,False,False,False,True,0.87833703157875,1.1736377496413295
-116.11,33.64,20.0,7.149916836132109,5.872117789475416,7.3453648404168685,5.87493073085203,2.0871,84700.0,False,True,False,False,False,0.8212847679291408,1.2170214703272202
-118.16,33.86,26.0,8.796036315200814,7.416979621381154,8.310660905907225,7.351799869057777,2.5068,156300.0,True,False,False,False,False,0.843218394694841,1.1964466486936802
-121.29,37.96,52.0,6.790097235513905,5.783825182329737,6.447305862541213,5.556828061699537,1.2411,112500.0,False,True,False,False,False,0.8518029980600111,1.221937616230144
-118.37,33.99,32.0,8.2987883944492,6.336825731146441,7.244941546337007,6.343880434126331,8.6718,439100.0,True,False,False,False,False,0.7635844450962198,1.3081564951644769
-117.66,33.65,13.0,9.051110146405625,7.21890970761906,8.433376705323127,7.2399325913204695,6.2242,237900.0,True,False,False,False,False,0.7975717443330234,1.2501649749137818
-122.45,37.78,43.0,7.2813856635702825,5.986452005284438,6.8001700683022,5.976350909297934,4.1319,322700.0,False,False,False,True,False,0.8221583475842289,1.218366487189029
-117.96,33.89,24.0,7.195187320178709,5.53338948872752,6.439350371100098,5.442417710521793,4.4375,334100.0,True,False,False,False,False,0.7690403658024689,1.3220571633574352
-117.95,34.09,18.0,7.07326971745971,5.783825182329737,7.167809184316444,5.805134968916488,2.851,140600.0,True,False,False,False,False,0.8177017720747877,1.218450519296008
-117.32,33.96,19.0,8.076204527239026,6.502790045915623,7.218176838403408,6.4457198193855785,3.7585,144500.0,False,True,False,False,False,0.8051789703917641,1.25295618698004
-122.1,37.4,19.0,6.990256500493881,5.666426688112432,6.917705609835305,5.723585101952381,3.9091,276000.0,False,False,False,True,False,0.81061784896049,1.2213073407625972
-118.4,34.19,37.0,6.840546529288687,5.44673737166631,6.376726947898627,5.442417710521793,3.625,181300.0,True,False,False,False,False,0.7962430119209624,1.2568948017466393
-118.44,34.03,30.0,6.946975992135418,5.717027701406222,6.408528791059498,5.616771097666572,3.125,343800.0,True,False,False,False,False,0.8229519877250756,1.2368273286090412
-117.88,33.83,22.0,8.167068178341237,6.298949246855942,7.442492722794441,6.263398262591624,6.4685,241200.0,True,False,False,False,False,0.7712619889179476,1.30393563301241
-121.87,37.38,16.0,6.957497370876951,5.5053315359323625,6.583409222158765,5.43372200355424,4.5187,163500.0,True,False,False,False,False,0.7912804335330202,1.280429393761035
-121.79,37.0,28.0,7.906915488678587,6.113682179832232,7.051855622955894,5.958424693029782,4.8021,290400.0,True,False,False,False,False,0.773206971616938,1.327014420091298
-118.16,33.94,25.0,8.114324709155339,6.672032945461067,7.430114138561801,6.62273632394984,3.6936,238300.0,True,False,False,False,False,0.8222536297978138,1.2252223721804323
-118.47,34.14,36.0,7.96346006663897,6.042632833682381,6.7464121285733745,5.940171252720432,8.153,500001.0,True,False,False,False,False,0.7587948935659965,1.3406111924789927
-118.29,34.1,43.0,7.445417556701687,6.095824562432225,7.0825485693553,6.063785208687608,3.5172,265500.0,True,False,False,False,False,0.8187350831580048,1.2278498166515874
-118.93,36.19,30.0,7.895808377083183,6.304448802421981,6.858565034791365,6.261491684321042,2.6184,113900.0,False,True,False,False,False,0.7984551424424169,1.2610107583236942
-118.58,34.17,18.0,8.776012719182917,6.9874902470009905,7.789040401657477,6.8658910748834385,5.6327,500001.0,True,False,False,False,False,0.7962032953447628,1.2782044782631374
-121.09,39.23,35.0,7.87777633327726,6.238324625039508,7.074963197966044,6.175867270105761,2.7813,109200.0,False,True,False,False,False,0.7918890256743658,1.2755740997559284
-118.13,33.88,32.0,8.035602692918582,6.932447891572509,7.591861714889934,6.863803391452954,2.2027,192700.0,True,False,False,False,False,0.8627166071415858,1.1707215715014205
-118.39,34.17,26.0,8.768729817231666,7.385230923066573,7.939871576361883,7.307872780763706,3.1929,265200.0,True,False,False,False,False,0.8422235690913475,1.1999018155205616
-118.0,33.82,18.0,7.988882253309227,6.327936783729195,7.507141079727608,6.313548046277095,4.5294,224800.0,True,False,False,False,False,0.7920928839710937,1.2653554221417584
-121.51,38.79,29.0,7.448333860897476,5.780743515792329,6.7464121285733745,5.645446897643238,2.9324,137500.0,False,True,False,False,False,0.7761122989048972,1.3193523906861786
-117.95,33.63,17.0,8.816705015621595,7.344719054149673,7.896924656268864,7.336936913707618,3.9917,271600.0,True,False,False,False,False,0.8330457967161392,1.2016874506784054
-122.41,37.8,30.0,7.507690077819904,6.6052979209482015,7.407924322559599,6.529418838262226,0.8836,450000.0,False,False,False,True,False,0.8798042876679667,1.1498251626660911
-122.59,38.44,14.0,7.418180822726788,5.968707559985366,6.226536669287466,5.855071922202427,3.183,201200.0,True,False,False,False,False,0.8046052937533246,1.266966643842077
-118.04,34.04,35.0,7.45876269238096,5.8971538676367405,7.331714969726466,5.84354441703136,3.0,160600.0,True,False,False,False,False,0.7906343331797666,1.2764107124165855
-117.03,32.74,37.0,6.71174039505618,5.017279836814924,6.003887067106539,4.912654885736052,3.0125,130400.0,False,False,False,False,True,0.7475378279694216,1.3662145115350546
-120.83,35.32,11.0,8.087332926473351,6.553933404025811,7.503840746698951,6.493753839851686,3.2226,183200.0,False,False,False,False,True,0.8103949056643807,1.2454018316558273
-118.31,33.8,31.0,8.4040244933106,6.899723107284872,7.791935956938058,6.854354502255021,4.0425,277900.0,True,False,False,False,False,0.8210022606165517,1.226085474649108
-118.33,34.1,43.0,7.913155185928068,7.4067107301776405,8.022896869601457,7.265429723253953,1.3157,333300.0,True,False,False,False,False,0.9359996810562953,1.0891517071042591
-117.1,33.56,6.0,7.533158807455563,5.66988092298052,6.621405651764134,5.5134287461649825,4.3833,307600.0,True,False,False,False,False,0.7526564974800534,1.3663292216654581
-118.08,33.91,30.0,7.220373836723949,6.133398042996649,6.825460036255307,6.018593214496234,0.9946,159900.0,True,False,False,False,False,0.8494571308484372,1.1996779944079186
-117.13,32.72,52.0,7.353081920515432,5.730099782973574,6.630683385642372,5.755742213586912,2.7083,199100.0,False,False,False,False,True,0.7792786541635468,1.27752106464356
-118.09,33.91,36.0,7.274479558773871,5.605802066295998,6.898714534329988,5.594711379601839,4.0517,162200.0,True,False,False,False,False,0.7706121133483352,1.300242151060092
-122.58,38.38,27.0,8.24301946898925,6.591673732008658,7.370230641807081,6.406879986069314,4.7237,306600.0,True,False,False,False,False,0.7996673739285639,1.2865887119646868
-122.84,38.41,19.0,7.692569648067906,5.971261839790462,6.97166860472579,6.003887067106539,4.125,204600.0,True,False,False,False,False,0.7762376049842105,1.2812648809157559
-121.98,37.54,17.0,8.543640361431086,7.226936018493289,8.127699852817772,7.200424892944957,3.1326,220800.0,True,False,False,False,False,0.8458848585338574,1.186546695293249
-122.33,37.92,26.0,8.265650165580329,6.659293919683638,7.829232537543592,6.608000625296087,2.2301,122400.0,False,False,False,True,False,0.8056588152513579,1.2508549309058166
-115.58,32.81,10.0,6.9930151229329605,5.318119993844216,6.280395838960195,5.308267697401205,3.6597,87500.0,False,True,False,False,False,0.7604902749893852,1.3173817752930141
-117.21,32.85,26.0,7.607381425639791,5.755742213586912,6.771935555839602,5.817111159963204,5.4067,277500.0,False,False,False,False,True,0.7565996617690096,1.3077593355956965
-118.43,34.06,11.0,8.066207568006265,6.464588303689961,6.815639990074331,6.139884552226255,7.2675,500001.0,True,False,False,False,False,0.8014408567083059,1.3137392892968234
-117.88,33.76,17.0,7.478169694159785,6.163314804034641,6.984716320118266,6.07993319509559,1.7823,205300.0,True,False,False,False,False,0.8241742372933842,1.2299756352902182
-117.88,33.77,31.0,7.843848638152472,5.87493073085203,6.951772164398911,5.8944028342648505,6.9737,288800.0,True,False,False,False,False,0.7489857341555998,1.330728295758014
-117.19,32.77,16.0,8.09376775793108,6.508769136971682,7.174724309836376,6.51025834052315,4.1368,151000.0,False,False,False,False,True,0.8041704842091302,1.2432329616708702
-118.21,33.79,44.0,4.804021044733257,3.4011973816621555,5.0369526024136295,3.4339872044851463,2.1964,150000.0,False,False,False,False,True,0.7079896923829997,1.3989630009275233
-118.08,33.81,21.0,7.081708586105575,5.641907070938114,6.359573868672378,5.579729825986222,3.3155,237500.0,True,False,False,False,False,0.7966872686638964,1.269184854278115
-117.06,32.77,18.0,7.727535110475448,6.52649485957079,7.1929342212158,6.366470447731438,1.7951,161800.0,False,False,False,False,True,0.8445765391248075,1.2137863787978467
-118.14,33.94,31.0,7.952263308657046,6.652863029353347,7.385851078125209,6.5638555265321274,2.9205,196600.0,True,False,False,False,False,0.8365999428251908,1.21152320865576
-119.23,34.27,29.0,8.101374671228582,6.690842277418564,7.31986492980897,6.568077911411976,3.8125,244500.0,False,False,False,False,True,0.8258897469809146,1.2334467983628081
-118.36,34.02,46.0,8.228443883004033,6.683360945766275,7.315218389752975,6.695798917058491,3.8643,195800.0,True,False,False,False,False,0.8122265936054873,1.2288965043500504
-117.94,33.81,26.0,7.371489295214277,5.560681631015528,6.601230118728877,5.755742213586912,4.5714,243200.0,True,False,False,False,False,0.7543498210905137,1.2807191534418025
-118.56,34.06,24.0,7.75491027202143,5.857933154483459,6.635946555686647,5.786897381366708,7.3031,500001.0,True,False,False,False,False,0.7553837438478194,1.340080834505818
-119.04,35.41,20.0,8.092239406724211,6.726233402358747,7.392031567514591,6.63200177739563,1.3587,67500.0,False,True,False,False,False,0.8311955522187854,1.220180524424107
-119.02,35.36,47.0,7.397561535524052,5.831882477283517,6.742880635791903,5.755742213586912,2.5062,73700.0,False,True,False,False,False,0.7883520061682568,1.2852489324593948
-118.17,33.87,48.0,7.7226775164680035,6.234410725718371,7.241366283322318,6.20050917404269,3.765,164800.0,True,False,False,False,False,0.807286166284165,1.2454908620726821
-117.27,33.0,36.0,7.794411205726601,6.12029741895095,6.990256500493881,6.042632833682381,5.1523,387800.0,False,False,False,False,True,0.7852161320991546,1.2899031631178368
-118.54,34.05,33.0,8.821584877430965,6.996681488176539,7.840312983320164,6.959398512133975,8.565,500001.0,True,False,False,False,False,0.7931320262050375,1.2675786365804742
-120.04,39.24,30.0,7.7706452341291765,6.152732694704104,6.236369590203704,5.365976015021851,2.65,123800.0,False,True,False,False,False,0.7917917379216984,1.4481326812448552
-122.37,40.39,12.0,8.238536930171769,6.555356891810665,7.58629630715272,6.461468176353717,3.3005,98500.0,False,True,False,False,False,0.7956943019582956,1.2750255368155154
-122.35,37.98,34.0,8.231376045573969,6.588926477533519,7.71333788887187,6.532334292222349,3.7562,132900.0,False,False,False,True,False,0.800464763248959,1.260097183846602
-118.04,33.95,35.0,7.57353126274595,5.8805329864007,7.113142108707088,5.886104031450156,5.2162,171900.0,True,False,False,False,False,0.7764585346503982,1.2866798178013283
-121.92,36.55,52.0,7.869783902530146,6.182084906716632,6.368187186350492,5.749392985908253,3.275,500001.0,False,False,False,False,True,0.7855469709567354,1.3688025713008252
-122.26,37.84,42.0,7.846198815497425,6.501289670540389,7.095893221097532,6.39024066706535,2.0804,226700.0,False,False,False,True,False,0.8285909933481882,1.227840894308713
-122.42,37.79,52.0,8.148445666243235,6.92951677076365,7.734996194022781,6.902742737158593,2.565,225000.0,False,False,False,True,False,0.8504096430894457,1.1804649219184746
-117.72,34.07,33.0,8.31898612539206,6.608000625296087,7.855932199718614,6.594413459749778,3.7321,134200.0,False,True,False,False,False,0.7943276410963677,1.261520251371639
-120.8,38.31,37.0,7.201916317531627,5.54907608489522,6.280395838960195,5.493061443340548,3.2135,123600.0,False,True,False,False,False,0.7704999392157754,1.3110933478202378
-118.0,33.85,34.0,6.983789965258135,5.327876168789581,6.3561076606958915,5.332718793265369,4.5083,188000.0,True,False,False,False,False,0.7628918102196466,1.3096115201270102
-122.43,37.43,17.0,9.392661928770137,7.718685495198466,8.60666819784384,7.595889917718538,4.8405,354300.0,False,False,False,False,True,0.8217782726274638,1.2365452936410204
-118.52,34.22,21.0,8.43771698991444,7.004881989712859,7.969703583278656,6.939253946041508,3.2289,318100.0,True,False,False,False,False,0.8301868856333721,1.2159400787930132
-118.12,33.9,35.0,8.154500175151941,6.594413459749778,7.542213463193403,6.513230110912307,2.9375,206500.0,True,False,False,False,False,0.8086839558657445,1.251990185559365
-122.28,38.29,23.0,7.243512974665482,5.963579343618446,7.014814351275545,6.008813185442595,2.2366,140200.0,False,False,False,True,False,0.8232993251308223,1.2054814738148565
-117.01,32.81,21.0,8.343791731996841,6.428105272684596,7.390798521735676,6.398594934535208,5.3441,193500.0,True,False,False,False,False,0.7704057674443198,1.3040037410342702
-121.61,37.77,32.0,6.003887067106539,4.31748811353631,4.976733742420574,4.07753744390572,4.2083,125000.0,False,True,False,False,False,0.7191154772364902,1.4724296587588517
-122.2,37.79,49.0,6.78332520060396,5.278114659230517,6.6039438246004725,5.351858133476067,2.6667,122000.0,False,False,False,True,False,0.7781013740518551,1.2674710411649395
-118.08,34.01,32.0,7.587817219993427,5.996452088619021,7.187657164114956,5.958424693029782,3.4861,158100.0,True,False,False,False,False,0.7902736603642405,1.2734602870570342
-118.96,35.39,23.0,8.63497622707262,7.046647277848756,7.952615111651,6.949856455000773,3.1297,79000.0,False,True,False,False,False,0.8160586772382661,1.2424682844865549
-118.32,34.05,50.0,7.237059026124737,5.8998973535824915,6.884486652042782,5.713732805509369,1.5882,327300.0,True,False,False,False,False,0.8152341071538473,1.2666078853296268
-122.29,37.89,52.0,8.06211758275474,6.54965074223381,7.312553498102598,6.546785410760524,3.1795,218200.0,False,False,False,True,False,0.8123983153314249,1.231462019436831
-118.46,34.27,28.0,7.531552381407289,6.139884552226255,7.075808863978387,6.089044875446846,2.6193,172300.0,True,False,False,False,False,0.8152216490432219,1.2369020980247882
-119.1,36.19,17.0,7.355641102974253,5.983936280687191,6.570882962339584,5.8944028342648505,1.6186,77100.0,False,True,False,False,False,0.8135166190024669,1.2479026815430827
-121.48,38.46,8.0,9.259701801513907,7.48324441607385,8.700014623251842,7.43543801981455,4.0516,121200.0,False,True,False,False,False,0.8081517716748052,1.2453471842328472
-118.51,34.29,29.0,7.160845906664299,5.272999558563747,6.26530121273771,5.236441962829949,6.4171,319300.0,True,False,False,False,False,0.7363654556030017,1.3675022004434358
-118.46,34.25,32.0,7.704361167910313,6.0473721790462776,6.970730078143525,6.059123195581797,3.6989,208600.0,True,False,False,False,False,0.7849284382246234,1.271530701591972
